cmdCode,cmdDescE,proximity
520624,"Cotton yarn; (not sewing thread), single, of combed fibres, less than 85% by weight of cotton, less than 192.31 but not less than 125 decitex (exceeding 52 but not exceeding 80 metric number), not for retail sale",0.25
871492,"Cycles; parts thereof, wheel rims and spokes",0.25
280490,Selenium,0.25
900220,"Filters; mounted as parts or fittings for instruments or apparatus, of any material (excluding elements of glass not optically worked)",0.25
851810,Microphones and stands therefor,0.25
200820,"Fruit; pineapples, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",0.25
370110,"Photographic plates and film; for x-ray, in the flat, sensitised, unexposed, of any material other than paper, paperboard or textiles",0.25
160510,"Crustacean preparations; crab, prepared or preserved",0.25
850519,"Magnets; permanent magnets and articles intended to become permanent magnets after magnetisation, other than of metal",0.25
550390,"Fibres; synthetic staple fibres, of synthetic materials n.e.c. in heading no. 5503, not carded, combed or otherwise processed for spinning",0.25
731811,Iron or steel; threaded coach screws,0.23529411764705882
721020,"Iron or non-alloy steel; flat-rolled, width 600mm or more, plated or coated with lead, including terne-plate",0.23529411764705882
410799,"Leather; further prepared after tanning or crusting, incl. parchment-dressed, of bovine (including buffalo) or equine animals, no hair, excluding leather of heading 41.14, and whole hides and skins, and sides, (full grains, unsplit and grain splits)",0.23076923076923078
841459,Fans; n.e.c. in item no. 8414.51,0.23076923076923078
400219,"Rubber; synthetic, styrene-butadiene rubber (SBR) and carboxylated styrene-butadiene rubber (XSBR), (other than latex), in primary forms or in plates, sheets or strip",0.23076923076923078
961210,"Ribbons; for typewriters and the like, inked or otherwise prepared, for giving impressions, whether or not on spools or in cartridges",0.23076923076923078
550952,"Yarn; (not sewing thread), of polyester staple fibres, mixed mainly or solely with wool or fine animal hair, not put up for retail sale",0.23076923076923078
902720,Chromatographs and electrophoresis instruments,0.23076923076923078
290514,"Alcohols; saturated monohydric, butanols excluding item no. 2905.13",0.23076923076923078
900130,"Lenses, contact; unmounted, of any material, excluding elements of glass not optically worked",0.23076923076923078
902140,Hearing aids (excluding parts and accessories),0.23076923076923078
580429,"Lace; mechanically made, of textile materials, (other than man-made fibres), in the piece, in strips or motifs, (other than fabrics of headings 60.02 to 60.06)",0.23076923076923078
370191,"Photographic plates and film; for colour photography (polychrome), in the flat, sensitised, unexposed, with no side exceeding 255mm, of any material other than paper, paperboard or textiles",0.23076923076923078
900792,"Projectors, cinematographic; parts and accessories, whether or not incorporating sound reproducing apparatus",0.23076923076923078
360610,"Fuels; liquid or liquefied-gas, in containers, of a kind used for filling or refilling cigarette or similar lighters, (of a capacity not exceeding 300cm3)",0.2222222222222222
190300,"Food preparations; tapioca and substitutes thereof, prepared from starch in the form of flakes, grains, pearls, siftings or similar",0.2222222222222222
581010,"Embroidery; without visible ground, in the piece, in strips or in motifs",0.2222222222222222
282550,Copper oxides and hydroxides,0.2222222222222222
841112,Turbo-jets; of a thrust exceeding 25kN,0.2222222222222222
470692,"Pulp; of fibrous cellulosic material, other than of bamboo or fibres derived from recovered (waste and scrap) paper or paperboard or from cotton linters pulp, chemical",0.2222222222222222
920890,"Fairground and mechanical street organs, mechanical singing birds, musical saws and musical instruments n.e.c. in chapter 92; decoy calls of all kinds; whistles; call horns and other mouth-blown sound signalling instruments",0.2222222222222222
291533,Acids; saturated acyclic monocarboxylic acids; n-butyl acetate,0.2222222222222222
901120,"Microscopes, compound optical; for photomicrography, cinephotomicrography or microprojection",0.2222222222222222
180400,"Cocoa; butter, fat and oil",0.2222222222222222
290919,"Ethers; acyclic, and their halogenated, sulphonated, nitrated or nitrosated derivatives, other than diethyl ether",0.2222222222222222
852713,"Radio broadcast receivers capable of operating without an external power source; apparatus (other than pocket-size radio cassette-players), combined with sound recording or reproducing apparatus",0.2222222222222222
847529,"Machines; for manufacturing or hot working glass or glassware, not for making optical fibres and preforms thereof",0.2222222222222222
901180,"Microscopes, compound optical; (other than stereoscopic and microscopes for photomicrography, cinephotomicrography or microprojection)",0.2222222222222222
441231,"Plywood; consisting only of sheets of wood (not bamboo), each ply 6mm or thinner, with at least one outer ply of tropical wood",0.2222222222222222
320650,Colouring matter; inorganic products of a kind used as luminophores,0.2222222222222222
381700,"Mixed alkylbenzenes and mixed alkylnaphthalenes, other than those of heading no. 2707 or 2902",0.2222222222222222
550991,"Yarn; (not sewing thread), of synthetic staple fibres, mixed mainly or solely with wool or fine animal hair, n.e.c. in heading no. 5509, not put up for retail sale",0.2222222222222222
580230,"Fabrics; tufted textile fabrics, excluding products of heading no. 5703",0.2222222222222222
600122,"Fabrics; looped pile fabrics, of man-made fibres, knitted or crocheted",0.2222222222222222
294150,Antibiotics; erythromycin and its derivatives; salts thereof,0.2222222222222222
851390,"Lamps; parts of portable, electric lamps of heading no. 8513, designed to function by their own source of energy",0.2222222222222222
401410,"Rubber; vulcanised (other than hard rubber), sheath contraceptives",0.2222222222222222
853939,"Lamps; discharge, (excluding ultra-violet, excluding fluorescent, hot cathode)",0.2222222222222222
330620,Oral or dental hygiene preparations; yarn used to clean between the teeth (dental floss),0.2222222222222222
291714,Acids; acyclic polycarboxylic acids; maleic anhydride,0.2222222222222222
852341,"Optical media; unrecorded, excluding products of Chapter 37",0.2222222222222222
701911,"Glass fibres; (including glass wool), chopped strands, of a length of not more than 50mm",0.2222222222222222
845380,"Machinery; for making or repairing articles of hides, skins or leather, other than sewing machines",0.2222222222222222
291611,Acids; unsaturated acyclic monocarboxylic acids; acrylic acid and its salts,0.2222222222222222
550630,"Fibres; synthetic staple fibres, acrylic or modacrylic, carded, combed or otherwise processed for spinning",0.2222222222222222
700420,"Glass; drawn and blown, in sheets, coloured throughout the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",0.2222222222222222
320411,Dyes; disperse dyes and preparations based thereon,0.2222222222222222
960630,Button moulds and other parts of buttons; button blanks,0.2222222222222222
852910,Reception and transmission apparatus; aerials and aerial reflectors of all kinds and parts suitable for use therewith,0.2222222222222222
710310,"Stones; precious (other than diamonds) and semi-precious stones, unworked or simply sawn or roughly shaped, not strung, mounted or set",0.2222222222222222
846012,"Machine-tools; flat-surface grinding machines, numerically controlled",0.2222222222222222
845891,"Lathes; for removing metal, numerically controlled, other than horizontal lathes",0.2222222222222222
844629,"Weaving machines (looms); for weaving fabrics of a width exceeding 30cm, shuttle type, other than power looms",0.2222222222222222
283699,Carbonates; n.e.c. in heading no. 2836 and other than lithium or strontium,0.2222222222222222
621420,"Shawls, scarves, mufflers, mantillas, veils and the like; of wool or fine animal hair (not knitted or crocheted)",0.2222222222222222
380993,"Finishing agents and dye carriers; to accelerate dyeing or fixing of dye-stuffs, other products and preparations, used in the leather or like (excluding paper and textile) industries, (excluding those with a basis of amylaceous substances)",0.2222222222222222
240391,Tobacco; homogenised or reconstituted,0.2222222222222222
540751,"Fabrics, woven; containing 85% or more by weight of textured polyester filaments, unbleached or bleached",0.2222222222222222
950661,Lawn-tennis balls,0.2222222222222222
580421,"Lace; mechanically made, of man-made fibres in the piece, in strips or in motifs, (other than fabrics of headings 60.02 to 60.06)",0.2222222222222222
420239,"Cases and containers; of a kind normally carried in the pocket or in the handbag, of vulcanised fibre or of paperboard, or wholly or mainly covered with such materials or with paper",0.2222222222222222
291020,"Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, methyloxirane (propylene oxide)",0.2222222222222222
902920,Meters; speed indicators and tachometers; stroboscopes,0.2222222222222222
851519,"Brazing or soldering machines and apparatus; other than soldering irons and guns, whether or not capable of cutting",0.2222222222222222
